,Unnamed: 0,movie_name,movie_rank,movie_year,movie_dir,critic_name,critic_org,critic_cn
1414,1414, When I Saw You ,5,2012,Annemarie Jacir,E Nina Rothe,The Huffington Post,Italy
1415,1415, 99 Homes ,6,2014,Ramin Bahrani,E Nina Rothe,The Huffington Post,Italy
1416,1416, Somewhere ,7,2010,Sofia Coppola,E Nina Rothe,The Huffington Post,Italy
1417,1417, Human ,8,2015,Yann Arthus-Bertrand,E Nina Rothe,The Huffington Post,Italy
1418,1418, Brokeback Mountain ,9,2005,Ang Lee,E Nina Rothe,The Huffington Post,Italy
1419,1419, About Elly ,10,2009,Asghar Farhadi,E Nina Rothe,The Huffington Post,Italy
1420,1420, Zodiac ,1,2007,David Fincher,Joshua Rothkopf,Time Out New York,US
1421,1421, Mulholland Drive ,2,2001,David Lynch,Joshua Rothkopf,Time Out New York,US
1422,1422, In the Mood for Love ,3,2000,Wong Kar-wai,Joshua Rothkopf,Time Out New York,US
1423,1423, Yi Yi: A One and a Two ,4,2000,Edward Yang,Joshua Rothkopf,Time Out New York,US
1424,1424, Boyhood ,5,2014,Richard Linklater,Joshua Rothkopf,Time Out New York,US
1425,1425, American Psycho ,6,2000,Mary Harron,Joshua Rothkopf,Time Out New York,US
1426,1426, Lilya 4-Ever ,7,2002,Lukas Moodysson,Joshua Rothkopf,Time Out New York,US
1427,1427, Drive ,8,2011,Nicolas Winding Refn,Joshua Rothkopf,Time Out New York,US
1428,1428, 25th Hour ,9,2002,Spike Lee,Joshua Rothkopf,Time Out New York,US
1429,1429, A Serious Man ,10,2009,Joel and Ethan Coen,Joshua Rothkopf,Time Out New York,US
1430,1430, The Tree of Life ,1,2011,Terrence Malick,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1431,1431, Children of Men ,2,2006,Alfonso Cuarón,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1432,1432, Alexandre Sokurov ,3,2015,Aleksandr Sokurov,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1433,1433, There Will Be Blood ,4,2007,Paul Thomas Anderson,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1434,1434, Letters From Iwo Jima ,5,2006,Clint Eastwood,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1435,1435, The Death of Mr Lazarescu ,6,2005,Cristi Puiu,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1436,1436, Paradise Now ,7,2005,Hany Abu-Assad,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1437,1437, Leviathan ,8,2014,Andrey Zvyagintsev,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1438,1438, A Pigeon Sat on a Branch Reflecting on Existence ,9,2014,Roy Andersson,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1439,1439, Amélie ,10,2001,Jean-Pierre Jeunet,Mohammed Rouda,Asharq Al-Awsat,Lebanon
1440,1440, Inside Llewyn Davis ,1,2013,Joel and Ethan Coen,Mike Ryan,Uproxx,US
1441,1441, 25th Hour ,2,2002,Spike Lee,Mike Ryan,Uproxx,US
1442,1442, Almost Famous ,3,2000,Cameron Crowe,Mike Ryan,Uproxx,US
1443,1443, Lost in Translation ,4,2003,Sofia Coppola,Mike Ryan,Uproxx,US
1444,1444, Punch-Drunk Love ,5,2002,Paul Thomas Anderson,Mike Ryan,Uproxx,US
1445,1445, Zodiac ,6,2007,David Fincher,Mike Ryan,Uproxx,US
1446,1446, Eternal Sunshine of the Spotless Mind ,7,2004,Michel Gondry,Mike Ryan,Uproxx,US
1447,1447, The Social Network ,8,2010,David Fincher,Mike Ryan,Uproxx,US
1448,1448, 12 Years a Slave ,9,2013,Steve McQueen,Mike Ryan,Uproxx,US
1449,1449, Spotlight ,10,2015,Tom McCarthy,Mike Ryan,Uproxx,US
1450,1450, In the Mood for Love ,1,2000,Wong Kar-wai,Alaka Sahani,The Indian Express,India
1451,1451, The Lives of Others ,2,2006,Florian Henckel von Donnersmarck,Alaka Sahani,The Indian Express,India
1452,1452, Eternal Sunshine of the Spotless Mind ,3,2004,Michel Gondry,Alaka Sahani,The Indian Express,India
1453,1453, Kill Bill: Vol. 1 ,4,2003,Quentin Tarantino,Alaka Sahani,The Indian Express,India
1454,1454, Inception ,5,2010,Christopher Nolan,Alaka Sahani,The Indian Express,India
1455,1455, Talk to Her ,6,2002,Pedro Almodóvar,Alaka Sahani,The Indian Express,India
1456,1456, Amores Perros ,7,2000,Alejandro González Iñárritu,Alaka Sahani,The Indian Express,India
1457,1457, Infernal Affairs ,8,2002,Andrew Lau and Alan Mak,Alaka Sahani,The Indian Express,India
1458,1458, Lost in Translation ,9,2003,Sofia Coppola,Alaka Sahani,The Indian Express,India
1459,1459, Shrek ,10,2001,Andrew Adamson and Vicky Jenson,Alaka Sahani,The Indian Express,India
1460,1460, The Time That Remains ,1,2009,Elia Suleiman,Rasha Salti,Independent curator/film programmer,Lebanon
1461,1461, The Turin Horse ,2,2011,Béla Tarr and Ágnes Hranitzky,Rasha Salti,Independent curator/film programmer,Lebanon
1462,1462, The Box of Life ,3,2002,Ossama Mohammed,Rasha Salti,Independent curator/film programmer,Lebanon
1463,1463, Men at Work ,4,2006,Mani Haghighi,Rasha Salti,Independent curator/film programmer,Lebanon
1464,1464, Tey ,5,2012,Alain Gomis,Rasha Salti,Independent curator/film programmer,Lebanon
1465,1465, A Touch of Sin ,6,2013,Jia Zhangke,Rasha Salti,Independent curator/film programmer,Lebanon
1466,1466, My Heart Beats Only for Her ,7,2009,Mohamed Soueid,Rasha Salti,Independent curator/film programmer,Lebanon
1467,1467, Arabian Nights: Volume 1 – The Restless One ,8,2015,Miguel Gomes,Rasha Salti,Independent curator/film programmer,Lebanon
1468,1468, Nostalgia for the Light ,9,2010,Patricio Guzmán,Rasha Salti,Independent curator/film programmer,Lebanon
1469,1469," I Travel Because I Have To, I Come Back Because I Love You ",10,2009,Karim Aïnouz and Marcelo Gomes,Rasha Salti,Independent curator/film programmer,Lebanon
1470,1470, Werckmeister Harmonies ,1,2000,Béla Tarr and Ágnes Hranitzky,Eric Sasono,Freelance film critic,Indonesia
1471,1471, Leviathan ,2,2012,Lucien Castaing-Taylor and Verena Paravel,Eric Sasono,Freelance film critic,Indonesia
1472,1472, The Gleaners and I ,3,2000,Agnès Varda,Eric Sasono,Freelance film critic,Indonesia
1473,1473, The Great Beauty ,4,2013,Paolo Sorrentino,Eric Sasono,Freelance film critic,Indonesia
1474,1474, The Act of Killing ,5,2012,Joshua Oppenheimer,Eric Sasono,Freelance film critic,Indonesia
1475,1475," Norte, the End of History ",6,2013,Lav Diaz,Eric Sasono,Freelance film critic,Indonesia
1476,1476, Caché ,7,2005,Michael Haneke,Eric Sasono,Freelance film critic,Indonesia
1477,1477, Nostalgia for the Light ,8,2010,Patricio Guzmán,Eric Sasono,Freelance film critic,Indonesia
1478,1478, Spirited Away ,9,2001,Hayao Miyazaki,Eric Sasono,Freelance film critic,Indonesia
1479,1479, A Separation ,10,2011,Asghar Farhadi,Eric Sasono,Freelance film critic,Indonesia
1480,1480, The New World ,1,2005,Terrence Malick,Nick Schager,Variety,US
1481,1481, Mulholland Drive ,2,2001,David Lynch,Nick Schager,Variety,US
1482,1482, Zodiac ,3,2007,David Fincher,Nick Schager,Variety,US
1483,1483, There Will Be Blood ,4,2007,Paul Thomas Anderson,Nick Schager,Variety,US
1484,1484, In the Mood for Love ,5,2000,Wong Kar-wai,Nick Schager,Variety,US
1485,1485, Three Times ,6,2005,Hou Hsiao-hsien,Nick Schager,Variety,US
1486,1486, The Tree of Life ,7,2011,Terrence Malick,Nick Schager,Variety,US
1487,1487, The Act of Killing ,8,2012,Joshua Oppenheimer,Nick Schager,Variety,US
1488,1488," Synecdoche, New York ",9,2008,Charlie Kaufman,Nick Schager,Variety,US
1489,1489, Pulse ,10,2001,Kiyoshi Kurosawa,Nick Schager,Variety,US
1490,1490, In the Mood for Love ,1,2000,Wong Kar-wai,Missy Schwartz,Freelance film critic,US
1491,1491, Zero Dark Thirty ,2,2012,Kathryn Bigelow,Missy Schwartz,Freelance film critic,US
1492,1492, Inside Out ,3,2015,Pete Docter,Missy Schwartz,Freelance film critic,US
1493,1493, Brokeback Mountain ,4,2005,Ang Lee,Missy Schwartz,Freelance film critic,US
1494,1494, The Departed ,5,2006,Martin Scorsese,Missy Schwartz,Freelance film critic,US
1495,1495, 12 Years a Slave ,6,2013,Steve McQueen,Missy Schwartz,Freelance film critic,US
1496,1496, Talk to Her ,7,2002,Pedro Almodóvar,Missy Schwartz,Freelance film critic,US
1497,1497," Crouching Tiger, Hidden Dragon ",8,2000,Ang Lee,Missy Schwartz,Freelance film critic,US
1498,1498, No Country For Old Men ,9,2007,Joel and Ethan Coen,Missy Schwartz,Freelance film critic,US
1499,1499, Beginners ,10,2010,Mike Mills,Missy Schwartz,Freelance film critic,US
1500,1500, Gett: The Trial of Viviane Amselem ,1,2014,Ronit Elkabetz and Shlomi Elkabetz,Matt Zoller Seitz,New York Magazine,US
1501,1501, The Act of Killing ,2,2012,Joshua Oppenheimer,Matt Zoller Seitz,New York Magazine,US
1502,1502, The Look of Silence ,3,2014,Joshua Oppenheimer,Matt Zoller Seitz,New York Magazine,US
1503,1503, The Tree of Life ,4,2011,Terrence Malick,Matt Zoller Seitz,New York Magazine,US
1504,1504, Knight of Cups ,5,2015,Terrence Malick,Matt Zoller Seitz,New York Magazine,US
1505,1505, Inherent Vice ,6,2014,Paul Thomas Anderson,Matt Zoller Seitz,New York Magazine,US
1506,1506, The Grand Budapest Hotel ,7,2014,Wes Anderson,Matt Zoller Seitz,New York Magazine,US
1507,1507, A Separation ,8,2011,Asghar Farhadi,Matt Zoller Seitz,New York Magazine,US
1508,1508, Godzilla ,9,2014,Gareth Edwards,Matt Zoller Seitz,New York Magazine,US
1509,1509, Under the Skin ,10,2013,Jonathan Glazer,Matt Zoller Seitz,New York Magazine,US
1510,1510, No ,1,2012,Pablo Larraín,Avner Shavit,Walla,Israel
1511,1511, Persepolis ,2,2007,Vincent Paronnaud and Marjane Satrapi,Avner Shavit,Walla,Israel
1512,1512, Boyhood ,3,2014,Richard Linklater,Avner Shavit,Walla,Israel
1513,1513, Mulholland Drive ,4,2001,David Lynch,Avner Shavit,Walla,Israel
1514,1514, The Hurt Locker ,5,2008,Kathryn Bigelow,Avner Shavit,Walla,Israel
1515,1515, Girlhood ,6,2014,Céline Sciamma,Avner Shavit,Walla,Israel
1516,1516, Eden ,7,2014,Mia Hansen-Løve,Avner Shavit,Walla,Israel
1517,1517, A Touch of Sin ,8,2013,Jia Zhangke,Avner Shavit,Walla,Israel
1518,1518, 24 Hour Party People ,9,2002,Michael Winterbottom,Avner Shavit,Walla,Israel
1519,1519, Toni Erdmann ,10,2016,Maren Ade,Avner Shavit,Walla,Israel
1520,1520, There Will Be Blood ,1,2007,Paul Thomas Anderson,Catherine Shoard,The Guardian,UK
1521,1521, 12 Years a Slave ,2,2013,Steve McQueen,Catherine Shoard,The Guardian,UK
1522,1522, Under the Skin ,3,2013,Jonathan Glazer,Catherine Shoard,The Guardian,UK
1523,1523, Leviathan ,4,2014,Andrey Zvyagintsev,Catherine Shoard,The Guardian,UK
1524,1524, The Great Beauty ,5,2013,Paolo Sorrentino,Catherine Shoard,The Guardian,UK
1525,1525, Nebraska ,6,2013,Alexander Payne,Catherine Shoard,The Guardian,UK
1526,1526, Before Sunset ,7,2004,Richard Linklater,Catherine Shoard,The Guardian,UK
1527,1527, Team America: World Police ,8,2004,Trey Parker,Catherine Shoard,The Guardian,UK
1528,1528, Dogville ,9,2003,Lars von Trier,Catherine Shoard,The Guardian,UK
1529,1529, Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,10,2006,Larry Charles,Catherine Shoard,The Guardian,UK
1530,1530, Yi Yi: A One and a Two ,1,2000,Edward Yang,Yael Shuv,Time Out Tel Aviv,Israel
1531,1531, Spirited Away ,2,2001,Hayao Miyazaki,Yael Shuv,Time Out Tel Aviv,Israel
1532,1532, Margaret ,3,2011,Kenneth Lonergan,Yael Shuv,Time Out Tel Aviv,Israel
1533,1533, There Will Be Blood ,4,2007,Paul Thomas Anderson,Yael Shuv,Time Out Tel Aviv,Israel
1534,1534, The Grand Budapest Hotel ,5,2014,Wes Anderson,Yael Shuv,Time Out Tel Aviv,Israel
1535,1535, Still Walking ,6,2008,Hirokazu Koreeda,Yael Shuv,Time Out Tel Aviv,Israel
1536,1536, Moolaadé ,7,2004,Ousmane Sembène,Yael Shuv,Time Out Tel Aviv,Israel
1537,1537, Memento ,8,2000,Christopher Nolan,Yael Shuv,Time Out Tel Aviv,Israel
1538,1538, Oldboy ,9,2003,Park Chan-wook,Yael Shuv,Time Out Tel Aviv,Israel
1539,1539," Crouching Tiger, Hidden Dragon ",10,2000,Ang Lee,Yael Shuv,Time Out Tel Aviv,Israel
1540,1540, Boyhood ,1,2014,Richard Linklater,Matt Singer,ScreenCrush,US
1541,1541, Holy Motors ,2,2012,Leos Carax,Matt Singer,ScreenCrush,US
1542,1542, Mulholland Drive ,3,2001,David Lynch,Matt Singer,ScreenCrush,US
1543,1543, Memento ,4,2000,Christopher Nolan,Matt Singer,ScreenCrush,US
1544,1544, The Master ,5,2012,Paul Thomas Anderson,Matt Singer,ScreenCrush,US
1545,1545, Inside Llewyn Davis ,6,2013,Joel and Ethan Coen,Matt Singer,ScreenCrush,US
1546,1546, The Diving Bell and the Butterfly ,7,2007,Julian Schnabel,Matt Singer,ScreenCrush,US
1547,1547, My Winnipeg ,8,2007,Guy Maddin,Matt Singer,ScreenCrush,US
1548,1548, Inside Out ,9,2015,Pete Docter,Matt Singer,ScreenCrush,US
1549,1549, Step Brothers ,10,2008,Adam McKay,Matt Singer,ScreenCrush,US
1550,1550, Bright Star ,1,2009,Jane Campion,Justine A Smith,Freelance film critic,Canada
1551,1551, Mad Max: Fury Road ,2,2015,George Miller,Justine A Smith,Freelance film critic,Canada
1552,1552, Caché ,3,2005,Michael Haneke,Justine A Smith,Freelance film critic,Canada
1553,1553, Zodiac ,4,2007,David Fincher,Justine A Smith,Freelance film critic,Canada
1554,1554, Mr Turner ,5,2014,Mike Leigh,Justine A Smith,Freelance film critic,Canada
1555,1555, Amour ,6,2012,Michael Haneke,Justine A Smith,Freelance film critic,Canada
1556,1556, The Master ,7,2012,Paul Thomas Anderson,Justine A Smith,Freelance film critic,Canada
1557,1557, Only Lovers Left Alive ,8,2013,Jim Jarmusch,Justine A Smith,Freelance film critic,Canada
1558,1558, Inside Llewyn Davis ,9,2013,Joel and Ethan Coen,Justine A Smith,Freelance film critic,Canada
1559,1559, Tabu ,10,2012,Miguel Gomes,Justine A Smith,Freelance film critic,Canada
1560,1560, Memento ,1,2000,Christopher Nolan,Eric D Snider,Freelance film critic,US
1561,1561, Requiem for a Dream ,2,2000,Darren Aronofsky,Eric D Snider,Freelance film critic,US
1562,1562, The Lord of the Rings: The Return of the King ,3,2003,Peter Jackson,Eric D Snider,Freelance film critic,US
1563,1563, Drive ,4,2011,Nicolas Winding Refn,Eric D Snider,Freelance film critic,US
1564,1564, Holy Motors ,5,2012,Leos Carax,Eric D Snider,Freelance film critic,US
1565,1565, Mad Max: Fury Road ,6,2015,George Miller,Eric D Snider,Freelance film critic,US
1566,1566, Kill List ,7,2011,Ben Wheatley,Eric D Snider,Freelance film critic,US
1567,1567, Toy Story 3 ,8,2010,Lee Unkrich,Eric D Snider,Freelance film critic,US
1568,1568, Kiss Kiss Bang Bang ,9,2005,Shane Black,Eric D Snider,Freelance film critic,US
1569,1569, Inside Llewyn Davis ,10,2013,Joel and Ethan Coen,Eric D Snider,Freelance film critic,US
1570,1570, Mulholland Drive ,1,2001,David Lynch,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1571,1571, No Country For Old Men ,2,2007,Joel and Ethan Coen,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1572,1572, Amélie ,3,2001,Jean-Pierre Jeunet,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1573,1573, Memento ,4,2000,Christopher Nolan,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1574,1574, In the Mood for Love ,5,2000,Wong Kar-wai,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1575,1575, Talk to Her ,6,2002,Pedro Almodóvar,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1576,1576, Memories of Murder ,7,2003,Bong Joon-ho,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1577,1577, WALL-E ,8,2008,Andrew Stanton,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1578,1578, Bowling for Columbine ,9,2002,Michael Moore,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1579,1579, Children of Men ,10,2006,Alfonso Cuarón,Soh Jae Yong,Seoul Institute of the Arts,South Korea
1580,1580, Mulholland Drive ,1,2001,David Lynch,Fernanda Solórzano,Letras Libres Magazine,Mexico
1581,1581, Son of Saul ,2,2015,László Nemes,Fernanda Solórzano,Letras Libres Magazine,Mexico
1582,1582, Ida ,3,2013,Paweł Pawlikowski,Fernanda Solórzano,Letras Libres Magazine,Mexico
1583,1583, Eternal Sunshine of the Spotless Mind ,4,2004,Michel Gondry,Fernanda Solórzano,Letras Libres Magazine,Mexico
1584,1584, The White Ribbon ,5,2009,Michael Haneke,Fernanda Solórzano,Letras Libres Magazine,Mexico
1585,1585, Still Walking ,6,2008,Hirokazu Koreeda,Fernanda Solórzano,Letras Libres Magazine,Mexico
1586,1586, The Act of Killing ,7,2012,Joshua Oppenheimer,Fernanda Solórzano,Letras Libres Magazine,Mexico
1587,1587, Dogville ,8,2003,Lars von Trier,Fernanda Solórzano,Letras Libres Magazine,Mexico
1588,1588, Birdman ,9,2014,Alejandro González Iñárritu,Fernanda Solórzano,Letras Libres Magazine,Mexico
1589,1589, Grizzly Man ,10,2005,Werner Herzog,Fernanda Solórzano,Letras Libres Magazine,Mexico
1590,1590, Amour ,1,2012,Michael Haneke,David Stratton,The Australian,Australia
1591,1591, Distant ,2,2002,Nuri Bilge Ceylan,David Stratton,The Australian,Australia
1592,1592, A Separation ,3,2011,Asghar Farhadi,David Stratton,The Australian,Australia
1593,1593, Samson & Delilah ,4,2009,Warwick Thornton,David Stratton,The Australian,Australia
1594,1594, Leviathan ,5,2014,Andrey Zvyagintsev,David Stratton,The Australian,Australia
1595,1595, Still Walking ,6,2008,Hirokazu Koreeda,David Stratton,The Australian,Australia
1596,1596, Talk to Her ,7,2002,Pedro Almodóvar,David Stratton,The Australian,Australia
1597,1597, Million Dollar Baby ,8,2004,Clint Eastwood,David Stratton,The Australian,Australia
1598,1598, No Country For Old Men ,9,2007,Joel and Ethan Coen,David Stratton,The Australian,Australia
1599,1599, The Man Without A Past ,10,2002,Aki Kaurismäki,David Stratton,The Australian,Australia
1600,1600, Mysteries of Lisbon ,1,2010,Raoul Ruiz,Cédric Succivalli,International Cinephile Society,Italy
1601,1601, Margaret ,2,2011,Kenneth Lonergan,Cédric Succivalli,International Cinephile Society,Italy
1602,1602, The New World ,3,2005,Terrence Malick,Cédric Succivalli,International Cinephile Society,Italy
1603,1603, Secret Things ,4,2002,Jean-Claude Brisseau,Cédric Succivalli,International Cinephile Society,Italy
1604,1604, La Ciénaga ,5,2001,Lucrecia Martel,Cédric Succivalli,International Cinephile Society,Italy
1605,1605, Toni Erdmann ,6,2016,Maren Ade,Cédric Succivalli,International Cinephile Society,Italy
1606,1606, In the Family ,7,2011,Patrick Wang,Cédric Succivalli,International Cinephile Society,Italy
1607,1607, Tabu ,8,2012,Miguel Gomes,Cédric Succivalli,International Cinephile Society,Italy
1608,1608, Gerry ,9,2002,Gus Van Sant,Cédric Succivalli,International Cinephile Society,Italy
1609,1609, Tropical Malady ,10,2004,Apichatpong Weerasethakul,Cédric Succivalli,International Cinephile Society,Italy
1610,1610, The Turin Horse ,1,2011,Béla Tarr and Ágnes Hranitzky,Alin Tasciyan,Star,Turkey
1611,1611, The Return ,2,2003,Andrey Zvyagintsev,Alin Tasciyan,Star,Turkey
1612,1612, The White Ribbon ,3,2009,Michael Haneke,Alin Tasciyan,Star,Turkey
1613,1613, In the Mood for Love ,4,2000,Wong Kar-wai,Alin Tasciyan,Star,Turkey
1614,1614, Songs from the Second Floor ,5,2000,Roy Andersson,Alin Tasciyan,Star,Turkey
1615,1615, Journey to the West ,6,2014,Tsai Ming-liang,Alin Tasciyan,Star,Turkey
1616,1616, The 3 Rooms of Melancholia ,7,2004,Pirjo Honkasalo,Alin Tasciyan,Star,Turkey
1617,1617, The Gleaners and I ,8,2000,Agnès Varda,Alin Tasciyan,Star,Turkey
1618,1618, Spirited Away ,9,2001,Hayao Miyazaki,Alin Tasciyan,Star,Turkey
1619,1619, Japon ,10,2002,Carlos Reygadas,Alin Tasciyan,Star,Turkey
1620,1620, Blue Is the Warmest Color ,1,2013,Abdellatif Kechiche,Charles Taylor,The Yale Review,US
1621,1621, Only Lovers Left Alive ,2,2013,Jim Jarmusch,Charles Taylor,The Yale Review,US
1622,1622, Mulholland Drive ,3,2001,David Lynch,Charles Taylor,The Yale Review,US
1623,1623, Somewhere ,4,2010,Sofia Coppola,Charles Taylor,The Yale Review,US
1624,1624, 25th Hour ,5,2002,Spike Lee,Charles Taylor,The Yale Review,US
1625,1625, Inglourious Basterds ,6,2009,Quentin Tarantino,Charles Taylor,The Yale Review,US
1626,1626, The Artist ,7,2011,Michel Hazanavicius,Charles Taylor,The Yale Review,US
1627,1627, Phoenix ,8,2014,Christian Petzold,Charles Taylor,The Yale Review,US
1628,1628, Femme Fatale ,9,2002,Brian De Palma,Charles Taylor,The Yale Review,US
1629,1629, Fantastic Mr Fox ,10,2009,Wes Anderson,Charles Taylor,The Yale Review,US
1630,1630, Neighboring Sounds ,1,2012,Kleber Mendonça Filho,Ella Taylor,NPR.org,US
1631,1631, The Master ,2,2012,Paul Thomas Anderson,Ella Taylor,NPR.org,US
1632,1632, The Band’s Visit ,3,2007,Eran Kolirin,Ella Taylor,NPR.org,US
1633,1633, Time Out ,4,2001,Laurent Cantet,Ella Taylor,NPR.org,US
1634,1634, Margaret ,5,2011,Kenneth Lonergan,Ella Taylor,NPR.org,US
1635,1635, Ratatouille ,6,2007,Brad Bird and Jan Pinkava,Ella Taylor,NPR.org,US
1636,1636, Burning Bush ,7,2013,Agnieszka Holland,Ella Taylor,NPR.org,US
1637,1637," 4 Months, 3 Weeks & 2 Days ",8,2007,Cristian Mungiu,Ella Taylor,NPR.org,US
1638,1638, Leviathan ,9,2014,Andrey Zvyagintsev,Ella Taylor,NPR.org,US
1639,1639, Barbara ,10,2012,Christian Petzold,Ella Taylor,NPR.org,US
1640,1640, The Assassin ,1,2015,Hou Hsiao-hsien,Stephen Teo,Nanyang Techological University,Singapore
1641,1641, The Grand Budapest Hotel ,2,2014,Wes Anderson,Stephen Teo,Nanyang Techological University,Singapore
1642,1642, Inception ,3,2010,Christopher Nolan,Stephen Teo,Nanyang Techological University,Singapore
1643,1643, Uncle Boonmee Who Can Recall His Past Lives ,4,2010,Apichatpong Weerasethakul,Stephen Teo,Nanyang Techological University,Singapore
1644,1644, The Act of Killing ,5,2012,Joshua Oppenheimer,Stephen Teo,Nanyang Techological University,Singapore
1645,1645, No Country For Old Men ,6,2007,Joel and Ethan Coen,Stephen Teo,Nanyang Techological University,Singapore
1646,1646, A Tale of Two Sisters ,7,2003,Kim Jee-woon,Stephen Teo,Nanyang Techological University,Singapore
1647,1647, Still Life ,8,2006,Jia Zhangke,Stephen Teo,Nanyang Techological University,Singapore
1648,1648, Spirited Away ,9,2001,Hayao Miyazaki,Stephen Teo,Nanyang Techological University,Singapore
1649,1649, In the Mood for Love ,10,2000,Wong Kar-wai,Stephen Teo,Nanyang Techological University,Singapore
1650,1650, Goodbye to Language ,1,2014,Jean-Luc Godard,Kristin Thompson,University of Wisconsin-Madison,US
1651,1651, Russian Ark ,2,2002,Aleksandr Sokurov,Kristin Thompson,University of Wisconsin-Madison,US
1652,1652, Holy Motors ,3,2012,Leos Carax,Kristin Thompson,University of Wisconsin-Madison,US
1653,1653, In the Mood for Love ,4,2000,Wong Kar-wai,Kristin Thompson,University of Wisconsin-Madison,US
1654,1654, Gravity ,5,2013,Alfonso Cuarón,Kristin Thompson,University of Wisconsin-Madison,US
1655,1655, There Will Be Blood ,6,2007,Paul Thomas Anderson,Kristin Thompson,University of Wisconsin-Madison,US
1656,1656, About Elly ,7,2009,Asghar Farhadi,Kristin Thompson,University of Wisconsin-Madison,US
1657,1657, Moonrise Kingdom ,8,2012,Wes Anderson,Kristin Thompson,University of Wisconsin-Madison,US
1658,1658, The Headless Woman ,9,2008,Lucrecia Martel,Kristin Thompson,University of Wisconsin-Madison,US
1659,1659, Pan's Labyrinth ,10,2006,Guillermo Del Toro,Kristin Thompson,University of Wisconsin-Madison,US
1660,1660, The Tree of Life ,1,2011,Terrence Malick,Scott Tobias,Freelance film critic,US
1661,1661, Boyhood ,2,2014,Richard Linklater,Scott Tobias,Freelance film critic,US
1662,1662, Zodiac ,3,2007,David Fincher,Scott Tobias,Freelance film critic,US
1663,1663, Yi Yi: A One and a Two ,4,2000,Edward Yang,Scott Tobias,Freelance film critic,US
1664,1664, Margaret ,5,2011,Kenneth Lonergan,Scott Tobias,Freelance film critic,US
1665,1665, Meek's Cutoff ,6,2010,Kelly Reichardt,Scott Tobias,Freelance film critic,US
1666,1666, 25th Hour ,7,2002,Spike Lee,Scott Tobias,Freelance film critic,US
1667,1667, A Separation ,8,2011,Asghar Farhadi,Scott Tobias,Freelance film critic,US
1668,1668, Certified Copy ,9,2010,Abbas Kiarostami,Scott Tobias,Freelance film critic,US
1669,1669, There Will Be Blood ,10,2007,Paul Thomas Anderson,Scott Tobias,Freelance film critic,US
1670,1670, Mulholland Drive ,1,2001,David Lynch,Peter Travers,Rolling Stone,US
1671,1671, There Will Be Blood ,2,2007,Paul Thomas Anderson,Peter Travers,Rolling Stone,US
1672,1672, No Country For Old Men ,3,2007,Joel and Ethan Coen,Peter Travers,Rolling Stone,US
1673,1673, The Social Network ,4,2010,David Fincher,Peter Travers,Rolling Stone,US
1674,1674, Children of Men ,5,2006,Alfonso Cuarón,Peter Travers,Rolling Stone,US
1675,1675, The Departed ,6,2006,Martin Scorsese,Peter Travers,Rolling Stone,US
1676,1676, In the Mood for Love ,7,2000,Wong Kar-wai,Peter Travers,Rolling Stone,US
1677,1677, 12 Years a Slave ,8,2013,Steve McQueen,Peter Travers,Rolling Stone,US
1678,1678, Memento ,9,2000,Christopher Nolan,Peter Travers,Rolling Stone,US
1679,1679, Manchester by the Sea ,10,2016,Kenneth Lonergan,Peter Travers,Rolling Stone,US
1680,1680, The Dark Knight ,1,2008,Christopher Nolan,Brian Truitt,USA Today,US
1681,1681, Mad Max: Fury Road ,2,2015,George Miller,Brian Truitt,USA Today,US
1682,1682, Captain America: Winter Soldier ,3,2014,Anthony and Joe Russo,Brian Truitt,USA Today,US
1683,1683, Star Wars: Episode VII – The Force Awakens ,4,2015,J. J. Abrams,Brian Truitt,USA Today,US
1684,1684, Love Actually ,5,2003,Richard Curtis,Brian Truitt,USA Today,US
1685,1685, Brick ,6,2005,Rian Johnson,Brian Truitt,USA Today,US
1686,1686, Chicago ,7,2002,Rob Marshall,Brian Truitt,USA Today,US
1687,1687, Tropic Thunder ,8,2008,Ben Stiller,Brian Truitt,USA Today,US
1688,1688, High Fidelity ,9,2000,Stephen Frears,Brian Truitt,USA Today,US
1689,1689, Silver Linings Playbook ,10,2012,David O. Russell,Brian Truitt,USA Today,US
1690,1690, City of God ,1,2002,Fernando Meirelles and Kátia Lund,Rahul Verma,Freelance film critic,UK
1691,1691, The Dark Knight ,2,2008,Christopher Nolan,Rahul Verma,Freelance film critic,UK
